id,name,volt,Q_rate,V_rate,position,node,P,Q,off,Q_meas,nd,bs,island,type,base_value
665,广都.66kV.#2-6电容器,60,50.000,66.000,0,四川.广都.60.13304,0.000,0.000,1,0,15293,13304,0,Compensator_P,66
666,广都.66kV.#2-7电容器,60,60.000,66.000,0,四川.广都.60.nd50441,0.000,0.000,1,0,50441,13311,-1,Compensator_P,66
667,广都.66kV.#2-1电抗器,60,-60.000,66.000,0,四川.广都.60.13304,0.000,0.000,1,0,15281,13304,0,Compensator_P,66
668,广都.66kV.#2-FC滤波电容器,60,80.000,66.000,0,四川.广都.60.13304,0.000,95.277,0,70.05,15364,13304,0,Compensator_P,66
669,广都.66kV.#1-FC滤波电容器,60,75.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15267,13302,0,Compensator_P,66
670,白泉.66kV.#1-1电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15563,0.000,0.000,1,-0.00,15563,14020,-1,Compensator_P,66
671,白泉.66kV.#1-2电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15565,0.000,0.000,1,-0.00,15565,14020,-1,Compensator_P,66
672,白泉.66kV.#1-1电容器,60,60.000,66.000,0,四川.白泉.60.nd15557,0.000,0.000,1,0.01,15557,14020,-1,Compensator_P,66
673,白泉.66kV.#1-2电容器,60,60.000,66.000,0,四川.白泉.60.nd15559,0.000,0.000,1,0,15559,14020,-1,Compensator_P,66
674,白泉.66kV.#1-3电容器,60,60.000,66.000,0,四川.白泉.60.nd15561,0.000,0.000,1,0.01,15561,14020,-1,Compensator_P,66
675,白泉.66kV.#4-1电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15574,0.000,0.000,1,-0.01,15574,14021,-1,Compensator_P,66
676,白泉.66kV.#4-2电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15575,0.000,0.000,1,0,15575,14021,-1,Compensator_P,66
677,白泉.66kV.#4-1电容器,60,60.000,66.000,0,四川.白泉.60.nd15568,0.000,0.000,1,0.00,15568,14021,-1,Compensator_P,66
678,白泉.66kV.#4-2电容器,60,60.000,66.000,0,四川.白泉.60.nd15570,0.000,0.000,1,0.00,15570,14021,-1,Compensator_P,66
679,白泉.66kV.#4-3电容器,60,60.000,66.000,0,四川.白泉.60.nd15572,0.000,0.000,1,0.00,15572,14021,-1,Compensator_P,66
680,贡唐岗光伏厂.10.5kV.#1SVG静态无功发生器,10,15.000,10.500,0,四川.贡唐岗光伏厂.10.14877,0.000,0.000,0,0.92,28006,14877,40,Compensator_P,10.5
681,白乌光伏厂.35kV.#2SVG静态无功发生器,35,-13.000,37.000,0,四川.白乌光伏厂.35.10642,0.000,-14.236,0,-0.80,15372,10642,0,Compensator_P,35
682,什邡.66kV.#1SVC静态无功补偿器,60,-144.738,66.000,0,四川.什邡.60.5945,0.000,-128.885,0,-144.74,9940,5945,0,Compensator_P,66
683,什邡.66kV.#2SVC静态无功补偿器,60,-145.062,66.000,0,四川.什邡.60.5944,0.000,-129.019,0,-145.06,9954,5944,0,Compensator_P,66
684,广都.66kV.#2SVC静态无功补偿器,60,-45.223,66.000,0,四川.广都.60.13304,0.000,-63.050,0,-45.22,15288,13304,0,Compensator_P,66
685,广都.66kV.#1SVC静态无功补偿器,60,-0.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15365,13302,0,Compensator_P,66
686,桃乡.66kV.#1SVC静态无功补偿器,60,-54.870,66.000,0,四川.桃乡.60.4712,0.000,-64.160,0,-54.87,7115,4712,0,Compensator_P,66
687,桃乡.66kV.#2SVC静态无功补偿器,60,-53.664,66.000,0,四川.桃乡.60.4713,0.000,-64.237,0,-53.66,7133,4713,0,Compensator_P,66
688,伊达厂.35kV.#1SVG静态无功发生器,35,-5.986,37.000,0,四川.伊达厂.35.8490,0.000,-6.290,0,-5.99,24412,8490,0,Compensator_P,35
689,伊达厂.35kV.#2SVG静态无功发生器,35,-8.701,37.000,0,四川.伊达厂.35.8490,0.000,-9.144,0,-8.70,24413,8490,0,Compensator_P,35
690,伊达厂.35kV.#3SVG静态无功发生器,35,-12.271,37.000,0,四川.伊达厂.35.19786,0.000,-12.827,0,-12.27,24784,19786,0,Compensator_P,35
691,火烈风电厂.35kV.#1SVG静态无功发生器,35,-7.889,37.000,0,四川.火烈风电厂.35.10201,0.000,-8.277,0,-7.89,24783,10201,0,Compensator_P,35
692,火烈风电厂.35kV.#2SVG静态无功发生器,35,-7.435,37.000,0,四川.火烈风电厂.35.10201,0.000,-7.800,0,-7.43,24782,10201,0,Compensator_P,35
693,芳地坪风电厂.35kV.#1SVG静态无功发生器,35,3.766,37.000,0,四川.芳地坪风电厂.35.10471,0.000,0.000,0,3.77,14471,10471,28,Compensator_P,35
694,白乌光伏厂.35kV.#1SVG静态无功发生器,35,-0.751,37.000,0,四川.白乌光伏厂.35.10642,0.000,-0.823,0,-0.75,14563,10642,0,Compensator_P,35
695,斯乡龙光伏电厂.35kV.#1SVG静态无功发生器,35,-6.872,37.000,0,四川.斯乡龙光伏厂.35.12048,0.000,0.000,0,-6.87,25140,12048,32,Compensator_P,35
696,三地风电厂.35kV.#1SVG静态无功发生器,35,-6.955,37.000,0,四川.三地风电厂.35.19798,0.000,-7.286,0,-6.95,25193,19798,0,Compensator_P,35
697,三地风电厂.35kV.#2SVG静态无功发生器,35,-7.435,37.000,0,四川.三地风电厂.35.19798,0.000,-7.789,0,-7.43,25195,19798,0,Compensator_P,35
698,三地风电厂.35kV.#3SVG静态无功发生器,35,-7.352,37.000,0,四川.三地风电厂.35.12471,0.000,-7.737,0,-7.35,25208,12471,0,Compensator_P,35
699,三地风电厂.35kV.#4SVG静态无功发生器,35,-7.329,37.000,0,四川.三地风电厂.35.12471,0.000,-7.713,0,-7.33,25210,12471,0,Compensator_P,35
700,红和风电厂.35kV.#1SVG静态无功发生器,35,-2.789,37.000,0,四川.红和风电厂.35.11482,0.000,-2.829,0,-2.79,25356,11482,0,Compensator_P,35
701,大德风电厂.35kV.#1SVG静态无功发生器,35,-0.000,37.000,0,四川.大德厂.35.13498,0.000,-0.000,0,0,15328,13498,0,Compensator_P,35
702,兰错玛光伏厂.35kV.#1SVG静态无功发生器,35,-0.238,37.000,0,四川.兰错玛光伏厂.35.14548,0.000,0.000,0,-0.24,15623,14548,38,Compensator_P,35
703,浑水塘光伏厂.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.浑水塘光伏厂.35.15066,0.000,0.000,0,0,15687,15066,0,Compensator_P,35
704,马鸣风电厂.35kV.#1SVG静态无功发生器,35,0.084,37.000,0,四川.马鸣风电厂.35.nd25699,0.000,0.000,1,0.08,25699,15954,-1,Compensator_P,35
705,鲁基风电厂.35kV.#1SVG静态无功发生器,35,-19.314,37.000,0,四川.鲁基厂.35.16012,0.000,-20.671,0,-19.31,25704,16012,0,Compensator_P,35
706,德昌风电厂.11.5kV.#2SVG静态无功发生器,11,3.214,11.500,0,四川.德昌风电厂.11.6898,0.000,3.515,0,3.21,27997,6898,0,Compensator_P,11
707,德昌风电厂.11.5kV.#3SVG静态无功发生器,11,20.022,11.500,0,四川.德昌风电厂.11.6899,0.000,23.938,0,20.02,27998,6899,0,Compensator_P,11
708,德昌风电厂.11.5kV.#4SVG静态无功发生器,11,3.553,11.500,0,四川.德昌风电厂.11.6900,0.000,4.028,0,3.55,28005,6900,0,Compensator_P,11
709,树堡光伏厂.10.5kV.#1SVG静态无功发生器,10,0.000,10.500,0,四川.树堡光伏厂.10.nd13336,0.000,0.000,1,0,13336,8112,-1,Compensator_P,10.5
710,树堡光伏厂.10.5kV.#2SVG静态无功发生器,10,0.000,10.500,0,四川.树堡光伏厂.10.nd14489,0.000,0.000,1,0,14489,8113,-1,Compensator_P,10.5
711,拉马厂.10.5kV.#2SVG静态无功发生器,10,4.448,10.500,0,四川.拉马厂.10.nd50442,0.000,0.000,1,4.45,50442,9100,-1,Compensator_P,10.5
712,拉马厂.10.5kV.#1SVG静态无功发生器,10,3.468,10.500,0,四川.拉马厂.10.nd50443,0.000,0.000,1,3.47,50443,9101,-1,Compensator_P,10.5
713,火烈风电厂.10.5kV.#3SVG静态无功发生器,10,-8.280,10.500,0,四川.火烈风电厂.10.10299,0.000,-7.271,0,-8.28,15178,10299,0,Compensator_P,10.5
714,火烈风电厂.10.5kV.#4SVG静态无功发生器,10,-8.280,10.500,0,四川.火烈风电厂.10.10300,0.000,-7.271,0,-8.28,15180,10300,0,Compensator_P,10.5
715,达拉寨光伏厂.10.5kV.#1SVG静态无功发生器,10,-0.197,10.500,0,四川.达拉寨光伏厂.10.11171,0.000,0.000,0,-0.20,28001,11171,29,Compensator_P,10.5
716,花海光伏厂.10.5kV.#1SVG静态无功发生器,10,-2.450,10.500,0,四川.花海光伏厂.10.11384,0.000,0.000,0,-2.45,28002,11384,30,Compensator_P,10.5
717,万家山光伏厂.35kV.#1SVG静态无功发生器,10,12.000,10.500,0,四川.万家山光伏电厂.10.11756,0.000,0.000,0,0.78,28003,11756,31,Compensator_P,10.5
718,干坝子风电厂.10.5kV.#1SVG静态无功发生器,10,4.095,10.500,0,四川.干坝子风电厂.10.13024,0.000,4.850,0,4.09,15028,13024,0,Compensator_P,10.5
719,干坝子风电厂.10.5kV.#2SVG静态无功发生器,10,4.581,10.500,0,四川.干坝子风电厂.10.13025,0.000,5.445,0,4.58,15030,13025,0,Compensator_P,10.5
720,卓坤厂.10.5kV.#1SVG静态无功发生器,10,-1.444,10.500,0,四川.卓坤厂.10.13914,0.000,0.000,0,-1.44,15336,13914,34,Compensator_P,10.5
721,塘泥湾光伏厂.10.5kV.#1SVG静态无功发生器,10,-0.488,10.500,0,四川.塘泥湾光伏厂.10.14198,0.000,-0.491,0,-0.49,15477,14198,0,Compensator_P,10.5
722,大田光伏厂.10.5kV.#1SVG静态无功发生器,10,1.937,10.500,0,四川.大田光伏厂.10.14409,0.000,0.000,0,1.94,25562,14409,37,Compensator_P,10.5
723,下大沟光伏厂.10.5kV.#1SVG静态无功发生器,10,0.000,10.500,0,四川.下大沟光伏厂.10.14484,0.000,0.000,0,0,15607,14484,0,Compensator_P,10.5
724,美兴光伏厂.10.5kV.#1SVG静态无功发生器,10,-1.321,10.500,0,四川.美兴光伏厂.10.14771,0.000,0.000,0,-1.32,15635,14771,39,Compensator_P,10.5
725,益门光伏厂.10.5kV.#2SVG静态无功发生器,10,0.000,10.500,0,四川.益门光伏厂.10.nd15721,0.000,0.000,1,0,15721,14998,-1,Compensator_P,10.5
726,彰冠光伏厂.10.5kV.#1SVG静态无功发生器,10,0.991,10.500,0,四川.彰冠光伏厂.10.15256,0.000,0.000,0,0.99,15731,15256,42,Compensator_P,10.5
727,洛乌沟光伏厂.10.5kV.#1SVG静态无功发生器,10,0.398,10.500,0,四川.洛乌沟光伏厂.10.15480,0.000,0.000,0,0.40,15783,15480,44,Compensator_P,10.5
728,柏栎箐光伏厂.10.5kV.#1SVG静态无功发生器,10,-0.000,10.500,0,四川.柏栎箐光伏厂.10.nd28007,0.000,0.000,1,0,28007,15346,-1,Compensator_P,10.5
729,洛乌沟光伏厂.10.5kV.#2SVG静态无功发生器,10,0.412,10.500,0,四川.洛乌沟光伏厂.10.15479,0.000,0.000,0,0.41,15763,15479,44,Compensator_P,10.5
730,德昌风电厂.10.5kV.#1SVG静态无功发生器,10,-0.271,10.500,0,四川.德昌风电厂.10.6904,0.000,-0.299,0,0,23038,6904,0,Compensator_P,10.5
731,白乌光伏厂.35kV.#4SVG静态无功发生器,35,-62.511,37.000,0,四川.白乌光伏厂.35.10643,0.000,-62.386,0,-62.51,15876,10643,0,Compensator_P,35
732,卓坤厂.10.5kV.#2SVG静态无功发生器,10,-2.216,10.500,0,四川.卓坤厂.10.13915,0.000,0.000,0,-2.22,15912,13915,34,Compensator_P,10.5
733,清风风电厂.35kV.#1SVC静态无功补偿器,35,0.462,37.000,0,四川.清风风电厂.35.16240,0.000,0.000,0,0.46,25787,16240,46,Compensator_P,35
734,竹林坡光伏厂.10.5kV.#1SVG静态无功补偿器,10,12.000,10.500,0,四川.竹林坡光伏厂.10.16406,0.000,0.000,0,1.78,25795,16406,47,Compensator_P,10.5
735,昌盛光伏厂.10.5kV.#1SVC静态无功补偿器,10,2.356,10.500,0,四川.昌盛光伏厂.10.16651,0.000,0.000,0,2.36,25803,16651,48,Compensator_P,10.5
736,普隆村光伏厂.35kV.#1SVC静态无功补偿器,35,-2.908,37.000,0,四川.普隆村光伏厂.35.16748,0.000,0.000,0,-2.91,25823,16748,49,Compensator_P,35
737,干坝子风电厂.10.5kV.#3SVG静态无功发生器,10,0.958,10.500,0,四川.干坝子风电厂.10.13026,0.000,1.109,0,0.96,15032,13026,0,Compensator_P,10.5
738,棉桠光伏厂.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.棉桠光伏厂.35.16850,0.000,0.000,0,0,16073,16850,51,Compensator_P,35
739,凉风坳风电厂.35kV.#1SVG静态无功发生器,35,22.384,37.000,0,四川.凉风坳风电厂.35.16975,0.000,23.914,0,22.38,25934,16975,0,Compensator_P,35
740,鲁南厂.35kV.#1SVG静态无功发生器,35,2.076,37.000,0,四川.鲁南厂.35.9345,0.000,2.178,0,2.08,25945,9345,0,Compensator_P,35
741,红和风电厂.35kV.#2SVG静态无功发生器,35,0.646,37.000,0,四川.红和风电厂.35.19797,0.000,0.655,0,0.65,26016,19797,0,Compensator_P,35
742,甘孜.220kV.新孜一线电抗器,220,-30.000,230.000,四川.新孜一线,四川.甘孜.220.7138,0.000,-30.074,0,-27.65,23238,7138,0,Compensator_P,230
743,洛乌沟光伏厂.10.5kV.#3SVG静态无功发生器,10,-0.000,10.500,0,四川.洛乌沟光伏厂.10.15483,0.000,0.000,0,0,28012,15483,44,Compensator_P,10.5
744,甘孜.220kV.新孜二线电抗器,220,-30.000,230.000,四川.新孜二线,四川.甘孜.220.7138,0.000,-27.516,0,-25.63,26022,7138,0,Compensator_P,230
745,沐溪.35kV.2-1#电容器,35,60.000,37.000,0,西南.沐溪站.35.nd16230,0.000,0.000,1,0,16230,5347,-1,Compensator_P,35
746,沐溪.35kV.2-2#电容器,35,60.000,37.000,0,西南.沐溪站.35.nd16232,0.000,0.000,1,0,16232,5347,-1,Compensator_P,35
747,去学厂.220kV.去茨线电抗器,220,-10.000,230.000,四川.去茨线,四川.去学厂.220.17331,0.000,-10.968,0,-8.74,26051,17331,0,Compensator_P,230
748,望江坪风电厂.35kV.#1SVG静态无功发生器,35,7.531,37.000,0,四川.望江坪风电厂.35.17342,0.000,0.000,0,7.53,26105,17342,53,Compensator_P,35
749,博洛拉达风电厂.35kV.#1SVG静态无功发生器,35,-2.990,37.000,0,四川.博洛拉达风电厂.35.17453,0.000,-2.944,0,-2.99,26147,17453,0,Compensator_P,35
750,博洛拉达风电厂.35kV.#2SVG静态无功发生器,35,-3.332,37.000,0,四川.博洛拉达风电厂.35.17453,0.000,-3.281,0,-3.33,26148,17453,0,Compensator_P,35
751,沙南厂.500kV.沙天线线路高抗,500,-50.000,525.000,西南.沙天线,西南.沙南厂.500.17659,0.000,-45.758,0,-46.55,26154,17659,0,Compensator_P,525
752,海口风电厂.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.海口风电厂.35.17667,0.000,0.000,0,0,26186,17667,54,Compensator_P,35
753,大德风电厂.35kV.#2SVG静态无功发生器,35,-6.429,37.000,0,四川.大德厂.35.13499,0.000,-6.453,0,-6.43,26189,13499,0,Compensator_P,35
754,大德风电厂.35kV.#3SVG静态无功发生器,35,-6.503,37.000,0,四川.大德厂.35.13499,0.000,-6.527,0,-6.50,26190,13499,0,Compensator_P,35
755,大德风电厂.35kV.#4SVG静态无功发生器,35,-6.429,37.000,0,四川.大德厂.35.13500,0.000,-6.609,0,-6.43,26191,13500,0,Compensator_P,35
756,大德风电厂.35kV.#5SVG静态无功发生器,35,-6.503,37.000,0,四川.大德厂.35.13500,0.000,-6.685,0,-6.50,26192,13500,0,Compensator_P,35
757,芳地坪风电厂.35kV.#2SVG静态无功发生器,35,-2.576,37.000,0,四川.芳地坪风电厂.35.19796,0.000,0.000,0,-2.58,16453,19796,28,Compensator_P,35
758,太阳坡光伏厂.10.5kV.#1SVG静态无功发生器,10,-2.201,10.500,0,四川.太阳坡光伏电厂.10.17732,0.000,0.000,0,-2.20,26221,17732,55,Compensator_P,10.5
759,玉龙.10.5kV.161电容器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,1,0,26228,9917,27,Compensator_P,10.5
760,玉龙.10.5kV.162电容器,10,-4.000,10.500,0,西藏.玉龙.10.nd26229,0.000,0.000,1,0,26229,9918,-1,Compensator_P,10.5
761,玉龙.10.5kV.163电容器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,1,0,26230,9917,27,Compensator_P,10.5
762,玉龙.10.5kV.164电容器,10,-4.000,10.500,0,西藏.玉龙.10.nd26231,0.000,0.000,1,0,26231,9918,-1,Compensator_P,10.5
763,玉龙.10.5kV.165电容器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,1,0,26232,9917,27,Compensator_P,10.5
764,玉龙.10.5kV.166电容器,10,-4.000,10.500,0,西藏.玉龙.10.nd26233,0.000,0.000,1,0,26233,9918,-1,Compensator_P,10.5
765,玉龙.10.5kV.167电容器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,1,0,26234,9917,27,Compensator_P,10.5
766,玉龙.10.5kV.168电容器,10,-4.000,10.500,0,西藏.玉龙.10.nd26235,0.000,0.000,1,0,26235,9918,-1,Compensator_P,10.5
767,蜀州.35kV.1-3#电容器,35,50.000,37.000,0,四川.蜀州.35.2666,0.000,0.000,1,0,26262,2666,0,Compensator_P,35
768,灰力苏厂.10.5kV.#1SVG静态无功发生器,10,0.000,10.500,0,四川.灰力苏光伏厂.10.17968,0.000,0.000,0,0,28009,17968,58,Compensator_P,10.5
769,柏栎箐光伏厂.10.5kV.#2SVG静态无功发生器,10,-7.584,10.500,0,四川.柏栎箐光伏厂.10.15347,0.000,0.000,0,-7.58,28010,15347,43,Compensator_P,10.5
770,大宝鼎光伏厂.35kV.#1SVG静态无功发生器,35,-2.107,37.000,0,四川.大宝鼎光伏厂.35.18048,0.000,0.000,0,-2.11,26310,18048,59,Compensator_P,35
771,正斗光伏厂.24kV.#1SVG静态无功发生器,24,-0.503,24.000,0,四川.正斗光伏厂.24.18145,0.000,-0.464,0,-0.50,28011,18145,0,Compensator_P,24
772,小南海光伏厂.35kV.#1SVG静态无功发生器,35,-5.916,37.000,0,四川.小南海光伏厂.35.18216,0.000,0.000,0,-5.92,26320,18216,39,Compensator_P,35
773,马宗风电厂.35kV.1#SVG静态无功发生器,35,-15.188,37.000,0,四川.马宗风电厂.35.19806,0.000,-14.418,0,-15.19,26334,19806,0,Compensator_P,35
774,马宗风电厂.35kV.2#SVG静态无功发生器,35,-4.930,37.000,0,四川.马宗风电厂.35.18315,0.000,-4.856,0,-4.93,26342,18315,0,Compensator_P,35
775,洁源光伏厂.35kV.#1SVG静态无功发生器,35,0.386,37.000,0,四川.洁源光伏厂.35.18500,0.000,0.000,0,0.39,28013,18500,60,Compensator_P,35
776,干坝子风电厂.10.5kV.#4SVG静态无功发生器,10,0.959,10.500,0,四川.干坝子风电厂.10.13027,0.000,0.874,0,0.96,16811,13027,0,Compensator_P,10.5
777,玛瑙.35kV.1-1＃电容器,35,60.000,37.000,0,四川.玛瑙.35.17815,0.000,0.000,1,0,16798,17815,0,Compensator_P,35
778,玛瑙.35kV.2-3＃电容器,35,60.000,37.000,0,四川.玛瑙.35.17816,0.000,0.000,1,0,16804,17816,0,Compensator_P,35
779,玛瑙.35kV.1-1#电抗器,35,-60.000,37.000,0,四川.玛瑙.35.17815,0.000,-52.511,0,-54.04,16802,17815,0,Compensator_P,35
780,玛瑙.35kV.1-2#电抗器,35,-60.000,37.000,0,四川.玛瑙.35.17815,0.000,-52.511,0,-53.88,16800,17815,0,Compensator_P,35
781,玛瑙.35kV.2-1#电抗器,35,-60.000,37.000,0,四川.玛瑙.35.17816,0.000,-52.510,0,-53.92,16806,17816,0,Compensator_P,35
782,玛瑙.35kV.2-2#电抗器,35,-60.000,37.000,0,四川.玛瑙.35.17816,0.000,-52.510,0,-54.07,16808,17816,0,Compensator_P,35
783,拉马厂.35kV.#3SVG静态无功发生器,35,-7.695,37.000,0,四川.拉马厂.35.8961,0.000,-7.567,0,-7.70,26435,8961,0,Compensator_P,35
784,拉马厂.35kV.#4SVG静态无功发生器,35,-8.201,37.000,0,四川.拉马厂.35.8961,0.000,-8.065,0,-8.20,26436,8961,0,Compensator_P,35
785,玛施金风电厂.35kV.#1SVG静态无功发生器,35,-4.882,37.000,0,四川.玛施金风电厂.35.18575,0.000,-4.917,0,-4.88,26449,18575,0,Compensator_P,35
786,云顶山风电场.35kV.#1SVG静态无功发生器,35,-0.000,37.000,0,四川.云顶山风电场.35.18629,0.000,-0.000,0,0,26484,18629,0,Compensator_P,35
787,黄茅埂风电场.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.黄茅埂风电场.35.18686,0.000,0.000,0,0,26517,18686,0,Compensator_P,35
788,黄茅埂风电场.35kV.#2SVG静态无功发生器,35,26.000,37.000,0,四川.黄茅埂风电场.35.18686,0.000,0.000,1,0,26522,18686,0,Compensator_P,35
789,桃乡.66kV.#3SVC静态无功补偿器,60,-54.133,66.000,0,四川.桃乡.60.4714,0.000,-60.028,0,-54.13,8305,4714,0,Compensator_P,66
790,若先光伏厂.35kV.#1SVG静态无功发生器,35,2.446,37.000,0,四川.若先光伏厂.35.18776,0.000,0.000,0,2.45,26584,18776,62,Compensator_P,35
791,百灵.35kV.#2-1电抗器,35,-60.000,37.000,0,西南.百灵站.35.18883,0.000,0.000,1,0,17099,18883,0,Compensator_P,35
792,百灵.35kV.#2-2电抗器,35,-60.000,37.000,0,西南.百灵站.35.18883,0.000,0.000,1,0,17101,18883,0,Compensator_P,35
793,百灵.35kV.#2-3电抗器,35,-60.000,37.000,0,西南.百灵站.35.18883,0.000,-66.350,0,-58.95,17103,18883,0,Compensator_P,35
794,子越光伏厂.35kV.#1SVG静态无功发生器,35,-0.817,37.000,0,四川.子越光伏厂.35.18811,0.000,0.000,0,-0.82,26660,18811,63,Compensator_P,35
795,贡唐岗光伏厂.10.5kV.#2SVG静态无功发生器,10,6.000,10.500,0,四川.贡唐岗光伏厂.10.14878,0.000,0.000,0,5.46,28015,14878,40,Compensator_P,10.5
796,斯乡龙光伏电厂.10.5kV.#2SVG静态无功发生器,10,5.043,10.500,0,四川.斯乡龙光伏厂.10.12106,0.000,0.000,0,5.04,28016,12106,32,Compensator_P,10.5
797,正斗光伏厂.20kV.#2SVG静态无功发生器,20,0.000,20.000,0,四川.正斗光伏厂.20.nd28017,0.000,0.000,1,0,28017,18146,-1,Compensator_P,20
798,正斗光伏厂.20kV.#3SVG静态无功发生器,20,0.000,20.000,0,四川.正斗光伏厂.20.nd28018,0.000,0.000,1,0,28018,18147,-1,Compensator_P,20
799,补约光伏厂.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.补约光伏厂.35.19514,0.000,0.000,1,0,26716,19514,64,Compensator_P,35
800,补约光伏厂.35kV.#2SVG静态无功发生器,35,2.347,37.000,0,四川.补约光伏厂.35.19514,0.000,0.000,0,2.35,26717,19514,64,Compensator_P,35
801,西里光伏厂.10kV.#1SVG静态无功发生器,10,8.000,10.000,0,四川.西里光伏厂.10.nd28019,0.000,0.000,1,0,28019,19533,-1,Compensator_P,10.5
802,赛果乐风电场.35kV.#1SVG静态无功发生器,35,30.000,37.000,0,四川.赛果乐风电场.35.nd26726,0.000,0.000,1,0,26726,19586,-1,Compensator_P,35
803,洪沟.35kV.#1SVC静态无功补偿器,35,-0.000,37.000,0,西南.洪沟站.35.1009,0.000,0.000,1,0,5950,1009,0,Compensator_P,35
804,澜沧江站.10.5kV.161电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,1,0,26734,9903,27,Compensator_P,10.5
805,澜沧江站.10.5kV.162电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,1,0,26735,9904,27,Compensator_P,10.5
806,澜沧江站.10.5kV.163电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,1,0,26736,9903,27,Compensator_P,10.5
807,澜沧江站.10.5kV.164电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,1,0,26737,9904,27,Compensator_P,10.5
808,澜沧江站.10.5kV.165电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,1,0,26738,9903,27,Compensator_P,10.5
809,澜沧江站.10.5kV.166电容器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,1,0,26739,9904,27,Compensator_P,10.5
810,巴塘.500kV.塘乡Ⅰ线线路高抗电抗器,500,-180.000,525.000,四川.塘乡一线,西南.巴塘站.500.9921,0.000,-160.022,0,-163.08,26758,9921,0,Compensator_P,525
811,巴塘.500kV.塘乡Ⅱ线线路高抗电抗器,500,-180.000,525.000,四川.塘乡二线,西南.巴塘站.500.9921,0.000,-160.022,0,-162.55,26759,9921,0,Compensator_P,525
812,巴塘站.500kV.塘芒Ⅱ线线路高抗,500,-150.000,525.000,西南.塘芒Ⅱ线,西南.巴塘站.500.9921,0.000,-133.352,0,-135.29,26761,9921,0,Compensator_P,525
813,巴塘站.500kV.塘芒Ⅰ线线路高抗,500,-150.000,525.000,西南.塘芒Ⅰ线,西南.巴塘站.500.9921,0.000,-133.352,0,-135.43,26760,9921,0,Compensator_P,525
814,巴塘.35kV.#3-1电抗器,35,-60.000,37.000,0,西南.巴塘站.35.9955,0.000,-53.462,0,-55.61,17335,9955,0,Compensator_P,35
815,巴塘.35kV.#4-1电抗器,35,-60.000,37.000,0,西南.巴塘站.35.nd17337,0.000,0.000,1,0,17337,9954,-1,Compensator_P,35
816,澜沧江站.500kV.芒澜二线线路高抗,500,-180.000,525.000,西藏.芒澜Ⅱ线,西南.澜沧江站.500.nd26771,0.000,0.000,1,-162.73,26771,9887,-1,Compensator_P,525
817,澜沧江站.500kV.芒澜一线线路高抗,500,-180.000,525.000,西藏.芒澜Ⅰ线,西南.澜沧江站.500.nd26770,0.000,0.000,1,-162.97,26770,9887,-1,Compensator_P,525
818,芒康站.500kV.芒左二线线路高抗,500,-180.000,525.000,0,西藏.芒康站.500.nd26782,0.000,0.000,1,0,26782,19737,-1,Compensator_P,525
